127.0.0.1 - - [11/Mar/2017:19:44:42 +0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:46 +0200] "GET /elibrary/js/elibraryAdditionalJavaScript.js HTTP/1.1" 200 2384
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:46 +0200] "GET /elibrary/css/bootstrap-datepicker3.min.css HTTP/1.1" 200 21183
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:46 +0200] "GET /elibrary/js/blockui.js HTTP/1.1" 200 21608
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:46 +0200] "GET /elibrary/js/bootstrap.min.js HTTP/1.1" 200 36868
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:46 +0200] "GET /elibrary/js/bootstrap-datepicker.min.js HTTP/1.1" 200 34129
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:47 +0200] "GET /elibrary/img/life_34-wallpaper-1920x10809.png HTTP/1.1" 200 1134880
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:50 +0200] "GET /elibrary/img/etab.png HTTP/1.1" 200 14778
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:56 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:46:58 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:06 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:11 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:17 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:20 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:28 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:33 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:37 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=1ED161DBAA33F0AA701924074FFEFB69?0-1.IBehaviorListener.0-login-login-submit HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:37 +0200] "GET /elibrary/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:37 +0200] "GET /elibrary/?1 HTTP/1.1" 200 8699
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:39 +0200] "GET /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.upload.UploadPage HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:47:39 +0200] "GET /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.upload.UploadPage?2 HTTP/1.1" 200 25155
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:48:13 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.upload.UploadPage?2-1.IBehaviorListener.0-upload-upload-upload~input-submit&wicket-ajax=true&wicket-ajax-baseurl=wicket%2Fbookmarkable%2Fdskarpetis.elibrary.ui.upload.UploadPage%3F2 HTTP/1.1" 200 20860
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:49:22 +0200] "POST /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.upload.UploadPage?2-1.IBehaviorListener.0-upload-upload-upload~input-submit&wicket-ajax=true&wicket-ajax-baseurl=wicket%2Fbookmarkable%2Fdskarpetis.elibrary.ui.upload.UploadPage%3F2 HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:49:22 +0200] "GET /elibrary/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:49:22 +0200] "GET /elibrary/?3 HTTP/1.1" 200 8703
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:50:51 +0200] "GET /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage?3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:50:51 +0200] "GET /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:19:50:51 +0200] "GET /elibrary/wicket/bookmarkable/dskarpetis.elibrary.ui.authentication.LoginPage;jsessionid=D333B20C1EB56E3EA054B2970C2B74E3?0 HTTP/1.1" 200 7237
